,idFinal,Segment,Proposal,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,lex
66,5319_LibroBAC.pdf,"Ella trabajó, entonces, más tiempo en su empresa, lo cual incrementó el ingreso que llevaba a casa.","Entonces, ella trabajó más tiempo en su empresa, lo que incrementó el ingreso llevado a casa.",Fiorella,19,8,17,,,,,,,0
67,5320_LibroBAC.pdf,"Así mismo, compró poca ropa, descontinuó el canal más costoso que tenía de televisión por cable y lo sustituyó por uno más económico, optó por utilizar más el servicio de bus para ir a su trabajo y otros menesteres que de su propio carro para reducir combustible y otros gastos en recreación.","Así mismo, compró poca ropa, sustituyó el canal de televisión más costoso por uno más económico y redujo otros gastos en recreación. Además, optó por utilizar más el servicio de bus y otros medios para ir a su trabajo, con esto redujo el gasto de combustible.",Fiorella,15,19,6,5,,,,,,0
68,5321_LibroBAC.pdf,El control de sus gastos dio resultados y así Mariana pudo ahorrar los $100 que se había propuesto.,El control de sus gastos dio resultados y Mariana pudo ahorrar los cien dólares que se había propuesto.,Fiorella,14,5,,,,,,,,0
69,5322_LibroBAC.pdf,"Si se utiliza, entonces, el presupuesto, como hizo Mariana, usted puede llevar también un control de sus ingresos y gastos, identificar los cambios que puede realizar, para aumentar sus ingresos o reducir sus gastos y preparar un nuevo presupuesto ajustado que incluya más ahorros.",Utilizar el presupuesto como hizo Mariana permite llevar un control de sus ingresos y gastos e identificar posibles cambios. Estos cambios se pueden realizar para aumentar sus ingresos o reducir sus gastos y ajustar el presupuesto para incluir más ahorros.,Fiorella,15,6,5,7,,,,,,0
70,5323_LibroBAC.pdf,"Desde luego, no es común o habitual hacer el presupuesto del grupo familiar, y menos porque no se da educación para asuntos de la vida tan importantes como éste.","Desde luego, no es común hacer el presupuesto del grupo familiar. Uno de los motivos es la falta de educación en este tipo de asuntos tan importantes para la vida.",Fiorella,5,15,,,,,,,,0
71,5324_LibroBAC.pdf,"Sin embargo, conviene realizar un esfuerzo si se quiere salir adelante en medio de los vaivenes de la economía nacional e internacional, y las mencionamos así, porque ambas están articuladas y en interacción, más hoy en el vigente modelo de la globalización.","Sin embargo, conviene realizar un esfuerzo para progresar en medio de las irregularidades de la economía nacional e internacional. Ambas economías están articuladas e interaccionan, más en el vigente modelo de la globalización.",Fiorella,15,2,1,16,,,,,,1
72,5325_LibroBAC.pdf,"Una consecuencia muy importante y fundamental de la elaboración y ajuste del presupuesto en función del ahorro es la inversión, pero dada la importancia y trascendencia de este tema para la educación financiera, habremos de abordarlo también, en su extensión y precisión, en un capítulo posterior.",La inversión es una consecuencia fundamental en la elaboración y ajuste del presupuesto en función del ahorro. Pero deberemos abordarlo en un capítulo posterior debido a su importancia y trascendencia para la educación financiera.,Fiorella,15,16,5,1,19,,,,,1
73,5326_LibroBAC.pdf,"Para realizar el presupuesto, digamos finalmente, que los autores que se han dedicado a este asunto y al de las finanzas personales y familiares, han propuesto diferentes modelos, alguno o algunos de los cuales presentaremos en el capítulo antes aludido.","Finalmente, los autores dedicados a este asunto y al de las finanzas personales y familiares han propuesto diferentes modelos para realizar el presupuesto. Algunos de estos los presentaremos en el capítulo antes mencionado.",Fiorella,7,5,19,15,1,,,,,1
74,5326a_LibroBAC.pdf,"Como ya se mencionó, y éstas ya son barreras para la presupuestación, no existe en las personas y en las familias, normalmente, una cultura y una educación financiera que permite administrar el patrimonio y casi es lo mismo, el bienestar, a partir de elaborar y administrar el presupuesto; además, desde la escuela y en la educación, lamentablemente estos temas están casi totalmente ausentes.","Como ya se mencionó, las personas y las familias normalmente no tienen cultura ni educación financieras, lo que son barreras para la presupuestación. Por esto, son incapaces de elaborar y administrar un presupuesto que les permita gestionar el patrimonio y el bienestar. Además, estos temas están casi totalmente ausentes en la educación.",Fiorella,15,7,21,19,5,,,,,0
75,5329b_LibroBAC.pdf,"Todo lo anterior está ligado también al desorden con que muchas personas y familias desarrollan sus vidas, careciendo de toda sistematicidad para estar controlando su patrimonio, por pequeño que sea, así como sus ingresos y sus egresos.","Lo anterior se relaciona con que muchas personas y familias desarrollan sus vidas desordenadamente. Es decir, carecen de sistematicidad para estar controlando su patrimonio, sus ingresos y sus egresos.",Fiorella,15,19,3,5,16,,,,,0
76,5330_LibroBAC.pdf,"También podemos mencionar aquí otra barrera de característica psicológica inminente, como es el temor que tiene la gente a enfrentarse o identificar la realidad y asumirla, por eso prefieren hacer como el avestruz de enterrar la cabeza en la arena, como una manera de escapar o evadir el peligro.","También, otra barrera de característica psicológica inminente es el temor de la gente a enfrentarse o identificar la realidad y asumirla. Por eso, prefieren ignorarla como una manera de escapar o evadir la situación.",Fiorella,15,5,2,,,,,,,0
77,5331_LibroBAC.pdf,"Si los presupuestos nos dicen qué tenemos realmente y en qué estamos gastando nuestros ingresos, muchas veces superados por los egresos que nos ponen en una situación permanente de déficit, lo mejor es evadir, como un mecanismo de defensa y no enfrentar esa dolorosa realidad y seguir viviendo al día, cabalgando sobre lo que acontezca o se presente, aunque con la complicidad del silencio y obviamente de la ausencia de decisiones remediales.","Los presupuestos nos dicen qué tenemos y en qué gastamos nuestros ingresos, los cuales muchas veces son superados por los egresos y provocan un déficit permanente. Por esto, parece mejor evadir esta situación, no enfrentar esa dolorosa realidad y seguir viviendo el día a día con esa complicidad del silencio. Sin embargo, así no se obtienen decisiones remediales.",Fiorella,15,16,5,19,,,,,,0
78,5332_LibroBAC.pdf,"El varias veces mencionado Yager, nos dice acertadamente sobre estos aspectos lo siguiente: La mayoría de ustedes están hambrientos de tener libertad financiera, están hastiados de tener batallas financieras porque son como un carrusel.",Yager habla acertadamente sobre estos aspectos y dice que la mayoría ambiciona tener libertad financiera y está cansada de tener batallas financieras inútiles.,Fiorella,21,5,2,1,15,,,,,1
79,5334_LibroBAC.pdf,Se cree que se está yendo en círculos.,La persona se siente desorientada.,Fiorella,2,6,,,,,,,,0
80,5335_LibroBAC.pdf,Que no se está avanzando hacia ninguna parte.,No nota ningún progreso.,Fiorella,2,17,,,,,,,,0
81,5338_LibroBAC.pdf,Los mismos problemas el día en que hay que pagar los impuestos prediales y de patrimonio.,Suceden los mismos problemas el día de pago de los impuestos prediales y de patrimonio.,Fiorella,17,10,,,,,,,,0
82,5339_LibroBAC.pdf,No se sabe cómo liberarse de estos patrones negativos en los cuales se ha atrapado a sí mismo.,No se sabe cómo dejar estos patrones negativos en los que se encuentra atrapado.,Fiorella,6,9,,,,,,,,0
83,5340_LibroBAC.pdf,"Pues si es algún consuelo, déjeme decirle que yo también he estado ahí.",Yo también he estado ahí si es algún consuelo.,Fiorella,5,19,,,,,,,,0
84,5341_LibroBAC.pdf,He cometido muchos errores errores financieros durante mi vida.,He cometido muchos errores financieros durante mi vida.,Fiorella,21,16,,,,,,,,0
85,5342_LibroBAC.pdf,"No me di cuenta en mis primeros años que cuando salía de ese callejón y me mudé a esa casa vieja en un barrio regular que por mucho que la arreglara, no se iba a valorar.","Esa vieja casa en un barrio regular no se iba a valorar, aunque la arreglara. Pero no lo comprendí cuando me mudé en mis primeros años.",Fiorella,15,19,17,5,4,,,,,0
86,5347_LibroBAC.pdf,"Por lo tanto, a medida que les explico algunas de las barreras básicas a las cuales se tienen que enfrentar para superarlas, me doy cuenta que mucho de lo que les voy a relatar lo aprendí por la vía difícil.","Por lo tanto, les expliqué algunas de las barreras básicas a enfrentar para superarlas. Ahora, voy a relatar lo que aprendí por la vía difícil.",Fiorella,15,17,4,5,,,,,,0
87,5349_LibroBAC.pdf,"En cualquier caso, voy a ayudarlos a que salgan de ese carrusel, y así puedan hacer un análisis financiero personal y también un presupuesto.","En cualquier caso, voy a ayudarlos a salir de esta mala rutina para que puedan hacer un análisis financiero personal y un presupuesto.",Fiorella,2,6,5,,,,,,,0
88,5352_LibroBAC.pdf,"Luego, el mismo autor agrega, y aunque extenso, pero dada su importancia lo transcribiremos en toda su dimensión:","Luego, el mismo autor agrega una opinión extensa, pero se trascribirá completa por su importancia:",Fiorella,16,19,1,,,,,,,1
89,5353_LibroBAC.pdf,He identificado diez motivos por los cuales las personas no hacen presupuestos.,He identificado que las personas no hacen presupuestos por diez motivos.,Fiorella,21,19,,,,,,,,0
90,5355_LibroBAC.pdf,Pero a muchas personas no les gusta ceñirse a él porque sencillamente no les gusta y porque los presupuestos contienen once de los obstáculos que impiden que estos se hagan.,Pero muchas personas no quieren ajustarse a él porque no les gusta y porque los presupuestos contienen once obstáculos. Estos obstáculos son los mismos que impiden realizarlos.,Fiorella,7,1,5,17,15,,,,,1
