idFinal,Segment,Proposal,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7
260_LibroBMM. Sin copyright.pdf,"Si el inmueble a comprar es de segunda mano, debemos solicitar una copia en el Registro de la Propiedad, a fin de conocer el propietario del mismo y comprobar si esa propiedad está libre de cargas o tiene alguna deuda pendiente.",Debemos solicitar una copia en el Registro de la Propiedad si el inmueble a comprar es de segunda mano. Para conocer el propietario del mismo y comprobar si esa propiedad está libre de cargas o tiene alguna deuda pendiente.,1 Filtrado_Annette_DC.xlsx,19,18,,,,,,
261_LibroBMM. Sin copyright.pdf,"Si por cualquier circunstancia, incurrimos en el impago de una o más cuotas del préstamo hipotecario de la vivienda familiar y la entidad acreedora ya ha iniciado un procedimiento judicial para reclamar la deuda, podremos por una única vez durante toda la vida del préstamo, evitar la pérdida del inmueble abonando las cuotas vencidas y no satisfechas, intereses de demora correspondientes y las costas procesales (y no la totalidad del préstamo), incluso hasta el mismo día de celebrarse la subasta de la vivienda.","Si incurrimos en el impago de una o más cuotas del préstamo hipotecario de la vivienda familiar y la entidad acreedora inicia un procedimiento judicial para reclamar la deuda, podemos evitar la pérdida del inmueble al abonar las cuotas vencidas y no satisfechas, los intereses de demora y las costas procesales. Incluso hasta el mismo día de celebrarse la subasta de la vivienda, pero por una única vez durante toda la vida del préstamo.",1 Filtrado_Annette_DC.xlsx,15,3,6,,,,,
264_LibroBMM. Sin copyright.pdf,"Se trata, por tanto, de préstamos por importe inferior a 30.000 euros, que el prestatario obtiene mediante su garantía personal y en ocasiones de uno o varios avalistas, respondiendo en caso deimpago, con todos los bienes presentes y futuros.","Se trata de préstamos por importe inferior a treinta mil euros que el prestatario obtiene mediante su garantía personal y en ocasiones de uno o varios avalistas. Responde en caso de impago, con todos los bienes presentes y futuros.",1 Filtrado_Annette_DC.xlsx,14,16,12,,,,,
265_LibroBMM. Sin copyright.pdf,"Como norma general, su plazo máximo de amortización no suele exceder de 8 años.",Su plazo máximo de amortización no suele exceder ocho años generalmente.,1 Filtrado_Annette_DC.xlsx,14,7,,,,,,
266_LibroBMM. Sin copyright.pdf,"En cuanto a los intereses, son superiores al de los créditos hipotecarios.",Los intereses son superiores al de los créditos hipotecarios.,1 Filtrado_Annette_DC.xlsx,19,5,,,,,,
273_LibroBMM. Sin copyright.pdf,"Ante todo, hay que valorar la capacidad de endeudamiento y la capacidad de pago mensual (presente y futura), sopesando los riesgos de posibles eventualidades personales y familiares que se puedan presentar.","Ante todo, hay que valorar la capacidad de endeudamiento y la capacidad de pago mensual presente y futura. También considerar los riesgos de posibles eventualidades personales y familiares.",1 Filtrado_Annette_DC.xlsx,3,1,12,,,,,
274_LibroBMM. Sin copyright.pdf,"Debemos consultar varias entidades financieras y solicitar ofertas, y posteriormente, compararlas. La mejor manera es comparar la T.A.E. (Tasa Anual Equivalente), puesto que no solo se incluye el interés nominal sino también estas cargas añadidas.","Debemos consultar varias entidades financieras, solicitar ofertas y compararlas posteriormente. La mejor manera es comparar la Tasa Anual Equivalente puesto que se incluye el interés nominal y también estas cargas añadidas.",1 Filtrado_Annette_DC.xlsx,13,8,,,,,,
280_LibroBMM. Sin copyright.pdf,"Analizar varias ofertas existentes en el mercado, consiguiendo una oferta vinculante por parte de la entidad de un mínimo de 10 días hábiles.","Analizar varias ofertas existentes en el mercado, para conseguir una oferta vinculante por parte de la entidad de un mínimo de diez días hábiles.",1 Filtrado_Annette_DC.xlsx,12,14,,,,,,
281_LibroBMM. Sin copyright.pdf,"La mejor referencia para comparar las distintas ofertas es examinar la TAE del producto, ya que expresa el coste real del préstamo (el tipo de interés nominal es sólo un punto de partida).","La mejor referencia para comparar las distintas ofertas es examinar la tasa anual equivalente del producto, ya que expresa el coste real del préstamo. El tipo de interés nominal es sólo un punto de partida.",1 Filtrado_Annette_DC.xlsx,3,13,,,,,,
282_LibroBMM. Sin copyright.pdf,Negociar tanto el tipo de interés como todas y cada una de las comisiones que le trate de repercutir la entidad de crédito.,Negociar el tipo de interés y cada una de las comisiones que influyan según la entidad de crédito.,1 Filtrado_Annette_DC.xlsx,5,8,6,,,,,
283_LibroBMM. Sin copyright.pdf,"Exigir antes de firmar el contrato la oferta vinculante, y una vez obtenido el préstamo una copia del mismo.","Exigir la oferta vinculante antes de firmar el contrato, y una copia del mismo cuando sea obtenido el préstamo.",1 Filtrado_Annette_DC.xlsx,19,9,,,,,,
285_LibroBMM. Sin copyright.pdf,"Por ejemplo, si para la compra del automóvil se utiliza la misma financiera propuesta por la marca, posteriormente podrán obtenerse otros créditos en otras entidades financieras para otras actividades sin las complicaciones que podrían darse al tener otro expediente crediticio abierto.","Por ejemplo, si para comprar un automóvil se utiliza la misma financiera propuesta por la marca, posteriormente podrán obtenerse créditos en otras entidades financieras sin las complicaciones de tener otro expediente crediticio abierto.",1 Filtrado_Annette_DC.xlsx,5,6,5,,,,,
291_LibroBMM. Sin copyright.pdf,"En los últimos años, mediante una publicidad masiva, seductora y en ocasiones engañosa, se está registrando un importante incremento en la oferta y concesión de este tipo de créditos.","Se ha registrado un importante incremento en la oferta y concesión de este tipo de créditos mediante una publicidad masiva, seductora y en ocasiones engañosa en los últimos años.",1 Filtrado_Annette_DC.xlsx,19,12,,,,,,
297_LibroBMM. Sin copyright.pdf,La banca tradicional está también entrando en el mercado de estos créditos rápidos ya sea a través de sus empresas filiales o a través de la banca en Internet.,La banca tradicional también ha iniciado en el mercado de estos créditos rápidos a a través de sus empresas filiales o de la banca en Internet.,1 Filtrado_Annette_DC.xlsx,12,8,1,,,,,
299_LibroBMM. Sin copyright.pdf,"Todo ello, sin salir de casa y contactando con la entidad que lo concede por teléfono o a través de Internet.","Todo ello, sin salir de casa y en contacto con la entidad que lo otorga por teléfono o a través de Internet.",1 Filtrado_Annette_DC.xlsx,5,12,,,,,,
300_LibroBMM. Sin copyright.pdf,"Simplemente, se cumplimenta un sencillo formulario que no exige aclarar la situación personal del solicitante ni la finalidad a la que se pretende destinar el dinero.","Simplemente, se completa un sencillo formulario que no exige aclarar la situación personal del solicitante ni la finalidad del dinero solicitado.",1 Filtrado_Annette_DC.xlsx,1,5,,,,,,
302_LibroBMM. Sin copyright.pdf,"Las entidades financieras que los ofrecen compensan con esos elevados tipos de interés (cercanos al 25% y en ocasiones incluso de un 30%) los mayores riesgos, al igual que ocurre, por ejemplo, con la financiación mediante tarjetas de crédito.","Las entidades financieras que los ofrecen compensan los mayores riesgos con esos elevados tipos de interés, cercanos al veinticinco por ciento y en ocasiones incluso de un treinta porciento. Al igual que ocurre con la financiación mediante tarjetas de crédito.",1 Filtrado_Annette_DC.xlsx,14,3,16,,,,,
305_LibroBMM. Sin copyright.pdf,"Debemos leer con mucha tranquilidad la publicidad, y estudiar a fondo la letra pequeña, ya que aunque estos créditos se presentan como la gran opor tunidad para hacer frente a un imprevisto o satisfacer un capricho, suponen el mayor coste financiero del mercado.","Debemos leer con mucha tranquilidad la publicidad y estudiar a fondo la letra pequeña. Pues aunque estos créditos se presentan como la gran oportunidad para hacer frente a un imprevisto o satisfacer un capricho, suponen el mayor coste financiero del mercado.",1 Filtrado_Annette_DC.xlsx,15,6,16,,,,,
307_LibroBMM. Sin copyright.pdf,"Otro elemento muy importante a tener en cuenta es que actualmente no existe un registro queagrupe a las empresas dedicadas a estas actividades, lo cual facilita la existencia de entidades quevenden productos financieros con una comisión muy alta y una transparencia baja, aprovechandoque no están supervisadas por el Banco de España.","Otro elemento muy importante es que actualmente no existe un registro que agrupe a las empresas dedicadas a estas actividades. Esto facilita la existencia de entidades que venden productos financieros con una comisión muy alta y una transparencia baja, pues aprovechan que no están supervisadas por el Banco de España.",1 Filtrado_Annette_DC.xlsx,15,9,5,12,,,,
310_LibroBMM. Sin copyright.pdf,"Las empresas que gestionan este tipo de créditos se nutren fundamentalmente de los problemas económicos de las familias, siendo incluso la causa de muchos de ellos.","Las empresas que gestionan este tipo de créditos se fortalecen por los problemas económicos de las familias, incluso son la causa de muchos de ellos.",1 Filtrado_Annette_DC.xlsx,12,2,,,,,,
318_LibroBMM. Sin copyright.pdf,"Es muy importante ser consciente de que estos créditos tienen unos tipos de interés que pueden llegar a duplicar o triplicar muchos de los ofrecidos habitualmente por las entidades bancarias, y sobre todo, que la mayor flexibilidad de pago que suelen ofrecer estos productos no exime de cumplir puntualmente con la obligación de devolver, dentro del calendario acordado, las cantidades percibidas, los intereses devengados, primas de seguro y otros gastos incurridos.","Estos créditos tienen unos tipos de interés que pueden llegar a duplicar o triplicar muchos de los ofrecidos habitualmente por las entidades bancarias. Y sobre todo, que la mayor flexibilidad de pago que suelen ofrecer estos productos no exime de cumplir puntualmente con la obligación de devolver, dentro del calendario acordado, las cantidades percibidas, los intereses devengados, primas de seguro y otros gastos incurridos.",1 Filtrado_Annette_DC.xlsx,15,5,,,,,,
321_LibroBMM. Sin copyright.pdf,"Leer detenidamente el contrato y asegurarse de entender todas y cada una de las obligaciones a asumir antes de firmarlo: después, ya no se podrá hacer nada.","Leer detenidamente el contrato y asegurarse de entender todas las obligaciones a asumir antes de firmarlo. Después, ya no se podrá hacer nada.",1 Filtrado_Annette_DC.xlsx,3,5,,,,,,
325_LibroBMM. Sin copyright.pdf,"En un determinado momento, nos puede surgir la necesidad de dinero para solucionar algún problema, pero al acudir a la entidad financiera obtenemos la negativa de los bancos o cajas de ahorros debido a que la operación financiera supone un riesgo elevado.","Puede surgir la necesidad de dinero para solucionar algún problema en determinado momento, pero al acudir a la entidad financiera obtenemos la negativa de los bancos o cajas de ahorros debido a que la operación financiera supone un riesgo elevado.",1 Filtrado_Annette_DC.xlsx,19,5,,,,,,
330_LibroBMM. Sin copyright.pdf,"Estas empresas ofrecen dinero inmediato como respuesta a urgencias, anulación o cancelación deembargos, cancelación de deudas, anulación o cancelación de ASNEF, RAI, segundas hipotecas, refinanciación de deudas, unificación de préstamos, todo ello mediante una publicidad que hace parecer muy sencilla la obtención del dinero.","Las causas de la denegación pueden ser varias, como sobrepasar la capacidad de endeudamiento, tener deudas y figurar en un registro como el Registro de Aceptaciones Impagadas o el Asociación Nacional de Entidades de Financiación. La edad de los solicitantes, subastas, situaciones de embargo, entre otros.",1 Filtrado_Annette_DC.xlsx,13,21,15,,,,,
331_LibroBMM. Sin copyright.pdf,"Dado el carácter de urgencia de las soluciones que precisan los clientes o la difícil situación económica por la que pasan, en numerosas ocasiones estas empresas ofrecen sus productos con unascondiciones muy duras: intereses altos, plazos más reducidos, comisiones muy elevadas, obligaciones y garantías, etc.","Dado el carácter de urgencia de las soluciones que precisan los clientes o la difícil situación económica por la que pasan, en numerosas ocasiones estas empresas ofrecen sus productos con unas condiciones muy duras. Como intereses altos, plazos más reducidos, comisiones muy elevadas, obligaciones y garantías, entre otras.",1 Filtrado_Annette_DC.xlsx,3,15,,,,,,
